datetime,inflow_cfs,outflow_cfs
3/12/2018,674,437
3/13/2018,2929,493
3/14/2018,3234,463
3/15/2018,1644,493
3/16/2018,3008,454
3/17/2018,1793,444
3/18/2018,1257,554
3/19/2018,1034,519
3/20/2018,1032,354
3/21/2018,4655,865
3/22/2018,31280,175
3/23/2018,7932,28
3/24/2018,4209,107
3/25/2018,3366,194
3/26/2018,2177,343
3/27/2018,1845,699
3/28/2018,1848,367
3/29/2018,2166,438
3/30/2018,2316,1556
3/31/2018,2671,2914
4/1/2018,2703,2734
4/2/2018,2759,3608
4/3/2018,2947,4493
4/4/2018,2929,4440
4/5/2018,3044,4435
4/6/2018,5005,1957
4/7/2018,18085,4263
4/8/2018,10271,4404
4/9/2018,6462,5016
4/10/2018,5435,4996
4/11/2018,4715,4147
4/12/2018,3853,4010
4/13/2018,3052,1570
4/14/2018,3359,2220
4/15/2018,3093,2239
4/16/2018,3262,1929
4/17/2018,2509,1395
4/18/2018,2384,1683
4/19/2018,1996,2060
4/20/2018,1866,1770
4/21/2018,2110,2047
4/22/2018,3001,1979
4/23/2018,3557,1669
4/24/2018,3702,1614
4/25/2018,3993,1219
4/26/2018,4140,1483
4/27/2018,4338,1114
4/28/2018,3682,1260
4/29/2018,2861,1449
4/30/2018,2275,1519
5/1/2018,2183,1919
5/2/2018,1877,1712
5/3/2018,1882,2046
5/4/2018,2326,1898
5/5/2018,2791,1802
5/6/2018,2892,1306
5/7/2018,3083,1526
5/8/2018,3410,2049
5/9/2018,3851,1954
5/10/2018,3404,1801
5/11/2018,2870,1766
5/12/2018,2241,1840
5/13/2018,1914,1914
5/14/2018,1834,2001
5/15/2018,1900,1900
5/16/2018,1842,1904
5/17/2018,1351,1379
5/18/2018,1855,1486
5/19/2018,2203,1365
5/20/2018,1999,1697
5/21/2018,1894,1322
5/22/2018,1929,1560
5/23/2018,2030,1626
5/24/2018,2076,1503
5/25/2018,2259,3019
5/26/2018,1645,2604
5/27/2018,1455,2696
5/28/2018,1538,1605
5/29/2018,1654,1620
5/30/2018,1675,1473
5/31/2018,1752,1448
6/1/2018,1482,1582
6/2/2018,1401,2009
6/3/2018,1499,2072
6/4/2018,1479,1782
6/5/2018,1453,1823
6/6/2018,1283,2091
